,time,size,src,dst,protocol
904,1541358730.9942863,158,192.168.86.40,52.94.227.146,6
905,1541358730.993976,158,192.168.86.40,52.94.227.146,6
906,1541358730.9936917,40,52.94.227.146,192.168.86.40,6
907,1541358730.9933994,40,52.94.227.146,192.168.86.40,6
908,1541358730.9930887,158,192.168.86.40,52.94.227.146,6
909,1541358730.9927661,158,192.168.86.40,52.94.227.146,6
910,1541358730.9924283,158,192.168.86.40,52.94.227.146,6
911,1541358730.9920208,158,192.168.86.40,52.94.227.146,6
912,1541358730.9917006,40,52.94.227.146,192.168.86.40,6
913,1541358730.9913967,158,192.168.86.40,52.94.227.146,6
914,1541358730.9911118,40,52.94.227.146,192.168.86.40,6
915,1541358730.9908116,158,192.168.86.40,52.94.227.146,6
916,1541358730.9905088,158,192.168.86.40,52.94.227.146,6
917,1541358730.9902046,158,192.168.86.40,52.94.227.146,6
918,1541358730.989912,40,52.94.227.146,192.168.86.40,6
919,1541358730.98953,158,192.168.86.40,52.94.227.146,6
920,1541358730.9892473,40,52.94.227.146,192.168.86.40,6
921,1541358730.9888985,158,192.168.86.40,52.94.227.146,6
922,1541358730.9885902,40,52.94.227.146,192.168.86.40,6
923,1541358730.9882867,158,192.168.86.40,52.94.227.146,6
924,1541358730.9879885,158,192.168.86.40,52.94.227.146,6
925,1541358730.9876893,158,192.168.86.40,52.94.227.146,6
926,1541358730.987385,158,192.168.86.40,52.94.227.146,6
927,1541358730.9871075,40,52.94.227.146,192.168.86.40,6
928,1541358730.986796,158,192.168.86.40,52.94.227.146,6
929,1541358730.9864967,78,52.94.227.146,192.168.86.40,6
930,1541358730.9861946,132,52.94.227.146,192.168.86.40,6
931,1541358730.9858837,158,192.168.86.40,52.94.227.146,6
932,1541358730.985604,40,52.94.227.146,192.168.86.40,6
933,1541358730.9853039,158,192.168.86.40,52.94.227.146,6
934,1541358730.9850173,40,52.94.227.146,192.168.86.40,6
935,1541358730.9846811,158,192.168.86.40,52.94.227.146,6
936,1541358730.9837277,158,192.168.86.40,52.94.227.146,6
937,1541358730.983424,158,192.168.86.40,52.94.227.146,6
938,1541358730.983145,40,52.94.227.146,192.168.86.40,6
939,1541358730.982834,432,192.168.86.40,52.94.227.146,6
940,1541358730.9825428,40,52.94.227.146,192.168.86.40,6
941,1541358730.982244,122,192.168.86.40,52.94.227.146,6
942,1541358730.9819388,839,192.168.86.40,52.94.227.146,6
943,1541358730.981622,1500,192.168.86.40,52.94.227.146,6
944,1541358730.9813142,1500,192.168.86.40,52.94.227.146,6
945,1541358730.9810028,176,192.168.86.40,52.94.227.146,6
946,1541358730.9806557,274,192.168.86.40,52.94.227.146,6
947,1541358730.9803004,40,52.94.227.146,192.168.86.40,6
948,1541358730.9799104,158,192.168.86.40,52.94.227.146,6
949,1541358730.9796329,40,52.94.227.146,192.168.86.40,6
950,1541358730.9793332,158,192.168.86.40,52.94.227.146,6
951,1541358730.979032,158,192.168.86.40,52.94.227.146,6
952,1541358730.9786305,158,192.168.86.40,52.94.227.146,6
953,1541358730.9783137,158,192.168.86.40,52.94.227.146,6
954,1541358730.9780145,40,52.94.227.146,192.168.86.40,6
955,1541358730.9777339,40,52.94.227.146,192.168.86.40,6
956,1541358730.9774332,158,192.168.86.40,52.94.227.146,6
957,1541358730.977129,158,192.168.86.40,52.94.227.146,6
958,1541358730.9767988,158,192.168.86.40,52.94.227.146,6
959,1541358730.9765446,40,192.168.86.40,54.239.29.0,6
960,1541358730.976266,40,52.94.227.146,192.168.86.40,6
961,1541358730.975958,158,192.168.86.40,52.94.227.146,6
962,1541358730.975658,40,54.239.29.0,192.168.86.40,6
963,1541358730.975378,40,52.94.227.146,192.168.86.40,6
964,1541358730.9750838,158,192.168.86.40,52.94.227.146,6
965,1541358730.9748354,40,192.168.86.40,54.239.29.0,6
966,1541358730.9745338,71,192.168.86.40,54.239.29.0,6
967,1541358730.974231,158,192.168.86.40,52.94.227.146,6
968,1541358730.9739256,405,54.239.29.0,192.168.86.40,6
969,1541358730.9735703,40,54.239.29.0,192.168.86.40,6
970,1541358730.973207,158,192.168.86.40,52.94.227.146,6
971,1541358730.9729235,40,52.94.227.146,192.168.86.40,6
972,1541358730.972621,158,192.168.86.40,52.94.227.146,6
973,1541358730.9723146,751,192.168.86.40,54.239.29.0,6
974,1541358730.9720309,40,54.239.29.0,192.168.86.40,6
975,1541358730.9717412,40,52.94.227.146,192.168.86.40,6
976,1541358730.971443,158,192.168.86.40,52.94.227.146,6
977,1541358730.9711344,158,192.168.86.40,52.94.227.146,6
978,1541358730.9708254,78,52.94.227.146,192.168.86.40,6
979,1541358730.9705217,132,52.94.227.146,192.168.86.40,6
980,1541358730.9701943,158,192.168.86.40,52.94.227.146,6
981,1541358730.9699037,40,52.94.227.146,192.168.86.40,6
982,1541358730.9695952,158,192.168.86.40,52.94.227.146,6
983,1541358730.9692266,82,52.94.227.146,192.168.86.40,6
984,1541358730.968921,40,52.94.227.146,192.168.86.40,6
985,1541358730.9685993,91,192.168.86.40,54.239.29.0,6
986,1541358730.968295,40,52.94.227.146,192.168.86.40,6
987,1541358730.9679716,40,52.94.227.146,192.168.86.40,6
988,1541358730.9677002,40,52.94.227.146,192.168.86.40,6
989,1541358730.9674478,40,192.168.86.40,54.239.29.0,6
990,1541358730.9671452,177,54.239.29.0,192.168.86.40,6
991,1541358730.9668572,40,54.239.29.0,192.168.86.40,6
992,1541358730.9665432,158,192.168.86.40,52.94.227.146,6
993,1541358730.9662497,40,54.239.29.0,192.168.86.40,6
994,1541358730.9659333,158,192.168.86.40,52.94.227.146,6
995,1541358730.965625,238,192.168.86.40,52.94.227.146,6
996,1541358730.9653132,1500,192.168.86.40,52.94.227.146,6
997,1541358730.9650278,40,52.94.227.146,192.168.86.40,6
998,1541358730.9647396,40,52.94.227.146,192.168.86.40,6
999,1541358730.9644127,1500,192.168.86.40,52.94.227.146,6
1000,1541358730.9640985,1500,192.168.86.40,52.94.227.146,6
1001,1541358730.9637754,1500,192.168.86.40,52.94.227.146,6
1002,1541358730.9634252,298,192.168.86.40,54.239.29.0,6
1003,1541358730.9631665,40,192.168.86.40,54.239.29.0,6
1004,1541358730.9628153,40,52.94.227.146,192.168.86.40,6
1005,1541358730.962523,40,52.94.227.146,192.168.86.40,6
1006,1541358730.962237,52,54.239.29.0,192.168.86.40,6
1007,1541358730.9619708,52,52.94.227.146,192.168.86.40,6
1008,1541358730.9617066,52,52.94.227.146,192.168.86.40,6
1009,1541358730.961395,121,192.168.86.40,52.94.227.146,6
1010,1541358730.9610906,1500,192.168.86.40,52.94.227.146,6
1011,1541358730.960768,1500,192.168.86.40,52.94.227.146,6
1012,1541358730.9604409,1500,192.168.86.40,52.94.227.146,6
1013,1541358730.9601576,40,52.94.227.146,192.168.86.40,6
1014,1541358730.9598508,40,52.94.227.146,192.168.86.40,6
1015,1541358730.9595904,52,52.94.227.146,192.168.86.40,6
1016,1541358730.9593122,40,52.94.227.146,192.168.86.40,6
1017,1541358730.9590285,40,52.94.227.146,192.168.86.40,6
1018,1541358730.9587686,52,52.94.227.146,192.168.86.40,6
1019,1541358730.9584913,52,52.94.227.146,192.168.86.40,6
1020,1541358730.95813,1500,192.168.86.40,52.94.227.146,6
1021,1541358730.957833,40,52.94.227.146,192.168.86.40,6
1022,1541358730.957492,60,192.168.86.40,54.239.29.0,6
1023,1541358730.9569232,81,192.168.86.1,192.168.86.40,17
1024,1541358730.9564679,65,192.168.86.40,192.168.86.1,17
1025,1541358730.9561696,162,192.168.86.40,52.94.227.146,6
1026,1541358730.9558644,1500,192.168.86.40,52.94.227.146,6
1027,1541358730.955558,166,192.168.86.40,52.94.227.146,6
1028,1541358730.955254,118,192.168.86.40,52.94.227.146,6
1029,1541358730.9549434,1136,192.168.86.40,52.94.227.146,6
1030,1541358730.9546382,1500,192.168.86.40,52.94.227.146,6
1031,1541358730.9543297,1500,192.168.86.40,52.94.227.146,6
1032,1541358730.9540162,176,192.168.86.40,52.94.227.146,6
1033,1541358730.9537067,271,192.168.86.40,52.94.227.146,6
1034,1541358730.953412,40,52.94.227.146,192.168.86.40,6
1035,1541358730.9530673,86,192.168.86.40,52.94.227.146,6
1036,1541358730.9528096,40,192.168.86.40,52.94.227.146,6
1037,1541358730.9524956,86,52.94.227.146,192.168.86.40,6
1038,1541358730.9521873,40,192.168.86.40,54.231.112.184,6
1039,1541358730.9519427,40,192.168.86.40,52.94.227.146,6
1040,1541358730.9516916,40,192.168.86.40,52.94.227.146,6
1041,1541358730.9513798,78,52.94.227.146,192.168.86.40,6
1042,1541358730.9510796,132,52.94.227.146,192.168.86.40,6
1043,1541358730.950799,40,52.94.227.146,192.168.86.40,6
1044,1541358730.9505222,40,52.94.227.146,192.168.86.40,6
1045,1541358730.9502199,955,192.168.86.40,52.94.227.146,6
1046,1541358730.949911,1500,192.168.86.40,52.94.227.146,6
1047,1541358730.9495955,1500,192.168.86.40,52.94.227.146,6
1048,1541358730.9492936,176,192.168.86.40,52.94.227.146,6
1049,1541358730.9489958,273,192.168.86.40,52.94.227.146,6
1050,1541358730.94871,40,192.168.86.40,52.94.227.146,6
1051,1541358730.9484396,40,192.168.86.40,52.94.227.146,6
1052,1541358730.948081,78,52.94.227.146,192.168.86.40,6
1053,1541358730.9477844,132,52.94.227.146,192.168.86.40,6
1054,1541358730.947524,40,192.168.86.40,52.94.227.146,6
1055,1541358730.9472575,40,192.168.86.40,52.94.227.146,6
1056,1541358730.946944,78,52.94.227.146,192.168.86.40,6
1057,1541358730.9465685,132,52.94.227.146,192.168.86.40,6
1058,1541358730.9462588,40,52.94.227.146,192.168.86.40,6
1059,1541358730.9459603,40,52.94.227.146,192.168.86.40,6
1060,1541358730.9456327,960,192.168.86.40,52.94.227.146,6
1061,1541358730.9453032,1500,192.168.86.40,52.94.227.146,6
1062,1541358730.94497,1500,192.168.86.40,52.94.227.146,6
1063,1541358730.9446564,40,52.94.227.146,192.168.86.40,6
1064,1541358730.9443526,40,52.94.227.146,192.168.86.40,6
1065,1541358730.9440193,40,52.94.227.146,192.168.86.40,6
1066,1541358730.9436994,176,192.168.86.40,52.94.227.146,6
1067,1541358730.9433932,274,192.168.86.40,52.94.227.146,6
1068,1541358730.9430826,78,192.168.86.40,52.94.227.146,6
1069,1541358730.942768,122,192.168.86.40,52.94.227.146,6
1070,1541358730.942455,841,192.168.86.40,52.94.227.146,6
1071,1541358730.9421313,1500,192.168.86.40,52.94.227.146,6
1072,1541358730.9418144,1500,192.168.86.40,52.94.227.146,6
1073,1541358730.9414122,176,192.168.86.40,52.94.227.146,6
1074,1541358730.941076,274,192.168.86.40,52.94.227.146,6
1075,1541358730.9407928,40,192.168.86.40,54.239.26.255,6
1076,1541358730.9404716,40,54.239.26.255,192.168.86.40,6
1077,1541358730.940179,40,192.168.86.40,54.239.26.255,6
1078,1541358730.9398415,71,192.168.86.40,54.239.26.255,6
1079,1541358730.9395194,405,54.239.26.255,192.168.86.40,6
1080,1541358730.9392252,40,54.239.26.255,192.168.86.40,6
1081,1541358730.9389274,40,54.239.26.255,192.168.86.40,6
1082,1541358730.9386609,40,192.168.86.40,54.239.26.255,6
1083,1541358730.9383354,782,192.168.86.40,54.239.26.255,6
1084,1541358730.9380476,40,54.239.26.255,192.168.86.40,6
1085,1541358730.9377594,40,54.239.26.255,192.168.86.40,6
1086,1541358730.937494,40,192.168.86.40,54.239.26.255,6
1087,1541358730.9371827,71,192.168.86.40,54.239.26.255,6
1088,1541358730.9368408,405,54.239.26.255,192.168.86.40,6
1089,1541358730.9365366,40,54.239.26.255,192.168.86.40,6
1090,1541358730.9362547,40,192.168.86.40,52.94.227.146,6
1091,1541358730.9359183,773,192.168.86.40,54.239.26.255,6
1092,1541358730.935515,91,192.168.86.40,54.239.26.255,6
1093,1541358730.9352062,78,52.94.227.146,192.168.86.40,6
1094,1541358730.9348974,132,52.94.227.146,192.168.86.40,6
1095,1541358730.9346154,40,192.168.86.40,54.239.26.255,6
1096,1541358730.93429,40,54.239.26.255,192.168.86.40,6
1097,1541358730.9339702,177,54.239.26.255,192.168.86.40,6
1098,1541358730.9336748,40,54.239.26.255,192.168.86.40,6
1099,1541358730.9333754,40,54.239.26.255,192.168.86.40,6
1100,1541358730.9330451,298,192.168.86.40,54.239.26.255,6
1101,1541358730.9327755,40,192.168.86.40,54.239.26.255,6
1102,1541358730.9325159,40,192.168.86.40,52.94.227.146,6
1103,1541358730.9322312,40,192.168.86.40,52.94.227.146,6
1104,1541358730.931951,52,54.239.26.255,192.168.86.40,6
1105,1541358730.9316256,78,52.94.227.146,192.168.86.40,6
1106,1541358730.9312892,132,52.94.227.146,192.168.86.40,6
1107,1541358730.9309685,40,52.94.227.146,192.168.86.40,6
1108,1541358730.9306774,60,192.168.86.40,54.239.26.255,6
1109,1541358730.9304035,40,192.168.86.40,52.94.227.146,6
1110,1541358730.9300272,461,52.94.227.146,192.168.86.40,6
1111,1541358730.9297621,40,192.168.86.40,52.94.227.146,6
1112,1541358730.929494,40,192.168.86.40,52.94.227.146,6
1113,1541358730.929175,91,192.168.86.40,54.239.26.255,6
1114,1541358730.9289,40,192.168.86.40,54.239.26.255,6
1115,1541358730.9285502,956,192.168.86.40,52.94.227.146,6
1116,1541358730.928223,1500,192.168.86.40,52.94.227.146,6
1117,1541358730.9279284,52,192.168.86.40,52.84.61.120,6
1118,1541358730.927589,1500,192.168.86.40,52.94.227.146,6
1119,1541358730.9272566,78,52.94.227.146,192.168.86.40,6
1120,1541358730.926922,132,52.94.227.146,192.168.86.40,6
1121,1541358730.9266171,40,52.94.227.146,192.168.86.40,6
1122,1541358730.926282,176,192.168.86.40,52.94.227.146,6
1123,1541358730.9259312,177,54.239.26.255,192.168.86.40,6
1124,1541358730.9256015,40,54.239.26.255,192.168.86.40,6
1125,1541358730.9252691,40,54.239.26.255,192.168.86.40,6
1126,1541358730.9249132,40,52.94.227.146,192.168.86.40,6
1127,1541358730.924511,273,192.168.86.40,52.94.227.146,6
1128,1541358730.9242198,40,52.94.227.146,192.168.86.40,6
1129,1541358730.923907,298,192.168.86.40,54.239.26.255,6
1130,1541358730.9236393,40,192.168.86.40,54.239.26.255,6
1131,1541358730.9233007,78,192.168.86.40,52.94.227.146,6
1132,1541358730.9229646,122,192.168.86.40,52.94.227.146,6
1133,1541358730.9226403,840,192.168.86.40,52.94.227.146,6
1134,1541358730.9223113,1500,192.168.86.40,52.94.227.146,6
1135,1541358730.9219954,1500,192.168.86.40,52.94.227.146,6
1136,1541358730.9216728,176,192.168.86.40,52.94.227.146,6
1137,1541358730.9213579,272,192.168.86.40,52.94.227.146,6
1138,1541358730.9210525,52,54.239.26.255,192.168.86.40,6
1139,1541358730.9207616,60,192.168.86.40,54.239.26.255,6
1140,1541358730.9205034,40,192.168.86.40,52.94.227.146,6
1141,1541358730.9202437,40,192.168.86.40,52.94.227.146,6
1142,1541358730.9199245,827,52.94.227.146,192.168.86.40,6
1143,1541358730.9195945,1500,52.94.227.146,192.168.86.40,6
1144,1541358730.9192944,40,52.94.227.146,192.168.86.40,6
1145,1541358730.9183183,40,192.168.86.40,52.94.227.146,6
1146,1541358730.9180644,40,192.168.86.40,52.94.227.146,6
1147,1541358730.9178085,40,192.168.86.40,52.94.227.146,6
1148,1541358730.9175491,40,192.168.86.40,52.94.227.146,6
1149,1541358730.9172916,40,192.168.86.40,52.94.227.146,6
1150,1541358730.91703,40,192.168.86.40,52.94.227.146,6
1151,1541358730.9167087,78,192.168.86.40,52.94.227.146,6
1152,1541358730.9163775,1500,52.94.227.146,192.168.86.40,6
1153,1541358730.916037,1500,52.94.227.146,192.168.86.40,6
1154,1541358730.9157152,1500,52.94.227.146,192.168.86.40,6
1155,1541358730.9153683,1500,52.94.227.146,192.168.86.40,6
1156,1541358730.9150517,1500,52.94.227.146,192.168.86.40,6
1157,1541358730.9147344,1500,52.94.227.146,192.168.86.40,6
1158,1541358730.9144373,40,52.94.227.146,192.168.86.40,6
1159,1541358730.9141843,40,192.168.86.40,52.94.227.146,6
1160,1541358730.9139297,40,192.168.86.40,52.94.227.146,6
1161,1541358730.9136722,40,192.168.86.40,52.94.227.146,6
1162,1541358730.9134169,40,192.168.86.40,52.94.227.146,6
1163,1541358730.9131515,40,192.168.86.40,52.94.227.146,6
1164,1541358730.9128842,40,192.168.86.40,52.94.227.146,6
1165,1541358730.91245,78,192.168.86.40,52.94.227.146,6
1166,1541358730.9121315,122,192.168.86.40,52.94.227.146,6
1167,1541358730.911795,835,192.168.86.40,52.94.227.146,6
1168,1541358730.911481,1500,192.168.86.40,52.94.227.146,6
1169,1541358730.9111555,1500,192.168.86.40,52.94.227.146,6
1170,1541358730.910814,176,192.168.86.40,52.94.227.146,6
1171,1541358730.9104917,279,192.168.86.40,52.94.227.146,6
1172,1541358730.910191,1500,52.94.227.146,192.168.86.40,6
1173,1541358730.9098856,1500,52.94.227.146,192.168.86.40,6
1174,1541358730.9095757,1500,52.94.227.146,192.168.86.40,6
1175,1541358730.9092686,1500,52.94.227.146,192.168.86.40,6
1176,1541358730.9089522,1500,52.94.227.146,192.168.86.40,6
1177,1541358730.9086046,1500,52.94.227.146,192.168.86.40,6
1178,1541358730.9083486,40,192.168.86.40,54.239.26.255,6
1179,1541358730.9080658,40,54.239.26.255,192.168.86.40,6
1180,1541358730.9077792,40,54.239.26.255,192.168.86.40,6
1181,1541358730.9075222,40,192.168.86.40,54.239.26.255,6
1182,1541358730.9071202,71,192.168.86.40,54.239.26.255,6
1183,1541358730.906814,405,54.239.26.255,192.168.86.40,6
1184,1541358730.9065163,40,54.239.26.255,192.168.86.40,6
1185,1541358730.9061854,797,192.168.86.40,54.239.26.255,6
1186,1541358730.9058745,40,54.239.26.255,192.168.86.40,6
1187,1541358730.9055674,91,192.168.86.40,54.239.26.255,6
1188,1541358730.9053092,40,192.168.86.40,54.239.26.255,6
1189,1541358730.9049923,177,54.239.26.255,192.168.86.40,6
1190,1541358730.904675,40,54.239.26.255,192.168.86.40,6
1191,1541358730.904387,40,54.239.26.255,192.168.86.40,6
1192,1541358730.90408,298,192.168.86.40,54.239.26.255,6
1193,1541358730.9038246,40,192.168.86.40,54.239.26.255,6
1194,1541358730.903568,40,192.168.86.40,52.94.227.146,6
1195,1541358730.9032898,52,54.239.26.255,192.168.86.40,6
1196,1541358730.9029992,40,52.94.227.146,192.168.86.40,6
1197,1541358730.9027102,40,52.94.227.146,192.168.86.40,6
1198,1541358730.9024303,60,192.168.86.40,54.239.26.255,6
1199,1541358730.9021115,699,52.94.227.146,192.168.86.40,6
1200,1541358730.9017367,78,192.168.86.40,52.94.227.146,6
1201,1541358730.9014308,122,192.168.86.40,52.94.227.146,6
1202,1541358730.9011157,158,192.168.86.40,52.94.227.146,6
1203,1541358730.9007823,420,52.94.227.146,192.168.86.40,6
1204,1541358730.9004836,40,52.94.227.146,192.168.86.40,6
1205,1541358730.9001691,158,192.168.86.40,52.94.227.146,6
1206,1541358730.8998616,158,192.168.86.40,52.94.227.146,6
1207,1541358730.8995714,40,52.94.227.146,192.168.86.40,6
1208,1541358730.8992872,40,52.94.227.146,192.168.86.40,6
1209,1541358730.8989816,158,192.168.86.40,52.94.227.146,6
1210,1541358730.8986983,40,52.94.227.146,192.168.86.40,6
1211,1541358730.8983917,158,192.168.86.40,52.94.227.146,6
1212,1541358730.898109,40,52.94.227.146,192.168.86.40,6
1213,1541358730.8978002,158,192.168.86.40,52.94.227.146,6
1214,1541358730.8974843,158,192.168.86.40,52.94.227.146,6
1215,1541358730.8971925,40,52.94.227.146,192.168.86.40,6
1216,1541358730.8968601,158,192.168.86.40,52.94.227.146,6
1217,1541358730.8964994,40,52.94.227.146,192.168.86.40,6
1218,1541358730.8962073,40,52.94.227.146,192.168.86.40,6
1219,1541358730.8959107,40,52.94.227.146,192.168.86.40,6
1220,1541358730.895593,158,192.168.86.40,52.94.227.146,6
1221,1541358730.8952866,158,192.168.86.40,52.94.227.146,6
1222,1541358730.894955,158,192.168.86.40,52.94.227.146,6
1223,1541358730.8946574,158,192.168.86.40,52.94.227.146,6
1224,1541358730.8943796,40,52.94.227.146,192.168.86.40,6
1225,1541358730.8941035,40,52.94.227.146,192.168.86.40,6
1226,1541358730.8938286,40,52.94.227.146,192.168.86.40,6
1227,1541358730.8935277,158,192.168.86.40,52.94.227.146,6
1228,1541358730.8932495,40,52.94.227.146,192.168.86.40,6
1229,1541358730.8929548,158,192.168.86.40,52.94.227.146,6
1230,1541358730.892651,158,192.168.86.40,52.94.227.146,6
1231,1541358730.8923688,40,52.94.227.146,192.168.86.40,6
1232,1541358730.892025,158,192.168.86.40,52.94.227.146,6
1233,1541358730.8917406,40,52.94.227.146,192.168.86.40,6
1234,1541358730.8914165,40,52.94.227.146,192.168.86.40,6
1235,1541358730.891119,158,192.168.86.40,52.94.227.146,6
1236,1541358730.8908398,40,52.94.227.146,192.168.86.40,6
1237,1541358730.890532,158,192.168.86.40,52.94.227.146,6
1238,1541358730.890196,158,192.168.86.40,52.94.227.146,6
1239,1541358730.889921,40,52.94.227.146,192.168.86.40,6
1240,1541358730.8896232,158,192.168.86.40,52.94.227.146,6
1241,1541358730.8893502,40,52.94.227.146,192.168.86.40,6
1242,1541358730.8890717,40,52.94.227.146,192.168.86.40,6
1243,1541358730.8887696,158,192.168.86.40,52.94.227.146,6
1244,1541358730.888474,158,192.168.86.40,52.94.227.146,6
1245,1541358730.888188,40,52.94.227.146,192.168.86.40,6
1246,1541358730.8878448,158,192.168.86.40,52.94.227.146,6
1247,1541358730.8875682,40,52.94.227.146,192.168.86.40,6
1248,1541358730.8872876,40,52.94.227.146,192.168.86.40,6
1249,1541358730.8869436,158,192.168.86.40,52.94.227.146,6
1250,1541358730.886656,40,52.94.227.146,192.168.86.40,6
1251,1541358730.8863082,158,192.168.86.40,52.94.227.146,6
1252,1541358730.8860056,158,192.168.86.40,52.94.227.146,6
1253,1541358730.885718,40,52.94.227.146,192.168.86.40,6
1254,1541358730.88541,158,192.168.86.40,52.94.227.146,6
1255,1541358730.8851335,40,52.94.227.146,192.168.86.40,6
1256,1541358730.884854,40,52.94.227.146,192.168.86.40,6
1257,1541358730.8845522,158,192.168.86.40,52.94.227.146,6
1258,1541358730.884269,40,52.94.227.146,192.168.86.40,6
1259,1541358730.883968,158,192.168.86.40,52.94.227.146,6
1260,1541358730.8836586,158,192.168.86.40,52.94.227.146,6
1261,1541358730.8833609,40,52.94.227.146,192.168.86.40,6
1262,1541358730.8830457,158,192.168.86.40,52.94.227.146,6
1263,1541358730.8827527,40,52.94.227.146,192.168.86.40,6
1264,1541358730.882465,40,52.94.227.146,192.168.86.40,6
1265,1541358730.8821485,158,192.168.86.40,52.94.227.146,6
1266,1541358730.88182,40,52.94.227.146,192.168.86.40,6
1267,1541358730.8815124,158,192.168.86.40,52.94.227.146,6
1268,1541358730.8811584,40,52.94.227.146,192.168.86.40,6
1269,1541358730.8808537,158,192.168.86.40,52.94.227.146,6
1270,1541358730.8805442,158,192.168.86.40,52.94.227.146,6
1271,1541358730.8802695,40,52.94.227.146,192.168.86.40,6
1272,1541358730.8799934,40,52.94.227.146,192.168.86.40,6
1273,1541358730.879691,158,192.168.86.40,52.94.227.146,6
1274,1541358730.8794086,40,52.94.227.146,192.168.86.40,6
1275,1541358730.8791144,158,192.168.86.40,52.94.227.146,6
1276,1541358730.8788404,40,52.94.227.146,192.168.86.40,6
1277,1541358730.8785384,158,192.168.86.40,52.94.227.146,6
1278,1541358730.8782418,158,192.168.86.40,52.94.227.146,6
1279,1541358730.877963,40,52.94.227.146,192.168.86.40,6
1280,1541358730.877662,158,192.168.86.40,52.94.227.146,6
1281,1541358730.8773665,40,52.94.227.146,192.168.86.40,6
1282,1541358730.8770878,40,52.94.227.146,192.168.86.40,6
1283,1541358730.8767347,158,192.168.86.40,52.94.227.146,6
1284,1541358730.87645,40,52.94.227.146,192.168.86.40,6
1285,1541358730.87609,158,192.168.86.40,52.94.227.146,6
1286,1541358730.8757923,158,192.168.86.40,52.94.227.146,6
1287,1541358730.8755069,40,52.94.227.146,192.168.86.40,6
1288,1541358730.8752224,40,52.94.227.146,192.168.86.40,6
1289,1541358730.8749394,40,52.94.227.146,192.168.86.40,6
1290,1541358730.874642,158,192.168.86.40,52.94.227.146,6
1291,1541358730.8743634,40,52.94.227.146,192.168.86.40,6
1292,1541358730.8740664,158,192.168.86.40,52.94.227.146,6
1293,1541358730.8737144,158,192.168.86.40,52.94.227.146,6
1294,1541358730.873386,158,192.168.86.40,52.94.227.146,6
1295,1541358730.8731046,40,52.94.227.146,192.168.86.40,6
1296,1541358730.8727987,158,192.168.86.40,52.94.227.146,6
1297,1541358730.8725114,40,52.94.227.146,192.168.86.40,6
1298,1541358730.8722115,158,192.168.86.40,52.94.227.146,6
1299,1541358730.8719065,158,192.168.86.40,52.94.227.146,6
1300,1541358730.8715613,158,192.168.86.40,52.94.227.146,6
1301,1541358730.871271,40,52.94.227.146,192.168.86.40,6
1302,1541358730.870875,158,192.168.86.40,52.94.227.146,6
1303,1541358730.8705635,40,52.94.227.146,192.168.86.40,6
1304,1541358730.8702583,158,192.168.86.40,52.94.227.146,6
1305,1541358730.8699563,158,192.168.86.40,52.94.227.146,6
1306,1541358730.8696535,158,192.168.86.40,52.94.227.146,6
1307,1541358730.8693795,40,52.94.227.146,192.168.86.40,6
1308,1541358730.8690455,158,192.168.86.40,52.94.227.146,6
1309,1541358730.868757,40,52.94.227.146,192.168.86.40,6
1310,1541358730.8684494,158,192.168.86.40,52.94.227.146,6
1311,1541358730.8681338,158,192.168.86.40,52.94.227.146,6
1312,1541358730.8678405,158,192.168.86.40,52.94.227.146,6
1313,1541358730.8675628,40,52.94.227.146,192.168.86.40,6
1314,1541358730.867262,158,192.168.86.40,52.94.227.146,6
1315,1541358730.8669815,40,52.94.227.146,192.168.86.40,6
1316,1541358730.866675,158,192.168.86.40,52.94.227.146,6
1317,1541358730.866339,158,192.168.86.40,52.94.227.146,6
1318,1541358730.8660264,158,192.168.86.40,52.94.227.146,6
1319,1541358730.8657036,40,52.94.227.146,192.168.86.40,6
1320,1541358730.8653822,158,192.168.86.40,52.94.227.146,6
1321,1541358730.8650756,40,52.94.227.146,192.168.86.40,6
1322,1541358730.8647685,158,192.168.86.40,52.94.227.146,6
1323,1541358730.8644648,158,192.168.86.40,52.94.227.146,6
1324,1541358730.8641486,158,192.168.86.40,52.94.227.146,6
1325,1541358730.863838,40,52.94.227.146,192.168.86.40,6
1326,1541358730.863536,158,192.168.86.40,52.94.227.146,6
1327,1541358730.8632479,40,52.94.227.146,192.168.86.40,6
1328,1541358730.8629467,158,192.168.86.40,52.94.227.146,6
1329,1541358730.86265,158,192.168.86.40,52.94.227.146,6
1330,1541358730.8623276,158,192.168.86.40,52.94.227.146,6
1331,1541358730.8620427,40,52.94.227.146,192.168.86.40,6
1332,1541358730.8617313,158,192.168.86.40,52.94.227.146,6
1333,1541358730.8614426,40,52.94.227.146,192.168.86.40,6
1334,1541358730.8611326,158,192.168.86.40,52.94.227.146,6
1335,1541358730.8608043,158,192.168.86.40,52.94.227.146,6
1336,1541358730.8604448,158,192.168.86.40,52.94.227.146,6
1337,1541358730.8601449,40,52.94.227.146,192.168.86.40,6
1338,1541358730.8598342,158,192.168.86.40,52.94.227.146,6
1339,1541358730.8595493,40,52.94.227.146,192.168.86.40,6
1340,1541358730.8592396,158,192.168.86.40,52.94.227.146,6
1341,1541358730.8589325,158,192.168.86.40,52.94.227.146,6
1342,1541358730.858648,40,52.94.227.146,192.168.86.40,6
1343,1541358730.8583374,158,192.168.86.40,52.94.227.146,6
1344,1541358730.8580215,158,192.168.86.40,52.94.227.146,6
1345,1541358730.8577068,158,192.168.86.40,52.94.227.146,6
